stock_code,stock_name
077659,日月光法興37購01
077660,上証2X群益37購02
077661,香港2X群益39購03
077662,聯電群益37購07
077663,台積電群益37購17
077664,台積電群益3B購07
077665,台積電群益42購01
077666,華邦電群益37購06
077667,大同群益38購01
077668,技嘉群益37購21
077669,技嘉群益38購07
077670,友達群益38購02
077671,美律群益37購03
077672,長榮群益39購07
077673,陽明群益39購05
077674,長榮航群益39購04
077675,慧洋群益37購03
077676,美食群益37購03
077677,大立光群益37購26
077678,奇鋐群益37購17
077679,奇鋐群益37購18
077680,緯創群益3C購04
077681,緯創群益42購01
077682,緯創群益42購02
077683,群創群益39購04
077684,群創群益39購05
077685,群創群益39購06
077686,牧德群益37購01
077687,彩晶群益3B購01
077688,亞翔群益38購03
077689,瑞祺群益3B購01
077690,緯穎群益37購16
077691,緯穎群益3C購02
077692,緯穎群益42購01
077693,科技息中信39購01
077694,光寶科中信37購01
077695,台積電中信38購04
077696,智邦中信37購01
077697,智邦中信3A購01
077698,英業達中信37購04
077699,英業達中信37購05
077700,技嘉中信39購01
077701,奇鋐中信39購01
077702,緯創中信37購07
077703,緯創中信38購02
077704,緯創中信39購02
077705,緯穎中信38購03
077706,緯穎中信39購01
077707,香港2X永豐39購02
077708,英業達永豐37購03
077709,英業達永豐38購05
077710,英業達永豐3A購02
077711,技嘉永豐38購02
077712,技嘉永豐3A購03
077713,技嘉永豐3A購04
077714,台光電永豐38購02
077715,台光電永豐3A購01
077716,緯創永豐37購05
077717,緯創永豐38購02
077718,緯創永豐3A購04
077719,神達永豐38購02
077720,邁達特永豐37購01
077721,緯穎永豐38購07
077722,緯穎永豐39購04
077723,緯穎永豐3A購01
077724,技嘉國泰39購05
077725,長榮國泰39購05
077726,緯創國泰39購04
077727,群創國泰39購04
077728,健策國泰39購02
077729,緯穎國泰39購04
077730,台積電國票38購05
077731,鉅祥國票3A購01
077732,慧洋國票38購02
077733,晶相光國票38購01
077734,晶相光國票39購01
077735,AES國票39購01
077736,宏碁富邦38購03
077737,宏碁富邦39購03
077738,緯創富邦3A購02
077739,緯穎富邦3A購02
077740,緯創兆豐42購01
077741,神達兆豐39購02
077742,光寶科康和39購01
077743,緯創康和37購02
077744,神達康和37購01
077745,矽力康和37購01
077746,緯穎康和37購01
077747,金像電台新37購03
077748,緯創台新37購03
077749,新唐台新38購01
077750,緯穎台新37購03
077751,台灣50元富37購08
077752,上証2X元富3A購04
077753,光寶科元富3A購03
077754,光寶科元富3A購04
077755,光寶科元富3A購05
077756,華泰元富37購04
077757,華泰元富37購05
077758,英業達元富37購05
077759,英業達元富37購06
077760,英業達元富3A購01
077761,金像電元富3A購01
077762,技嘉元富37購06
077763,技嘉元富3A購04
077764,技嘉元富3A購05
077765,台光電元富37購06
077766,台光電元富37購07
077767,建準元富37購03
077768,建準元富3A購01
077769,志聖元富37購02
077770,奇鋐元富37購07
077771,奇鋐元富37購08
077772,奇鋐元富37購09
077773,零壹元富37購01
077774,文曄元富38購01
077775,緯創元富37購12
077776,緯創元富37購13
077777,群創元富47購01
077778,神達元富3A購03
077779,啟碁元富3A購01
077780,緯穎元富37購07
077781,緯穎元富38購07
077782,緯穎元富3A購01
077783,光寶科統一43購01
077784,英業達統一3B購03
077785,金像電統一3B購01
077786,金像電統一3C購02
077787,金像電統一42購01
077788,技嘉統一43購01
077789,技嘉統一43購02
077790,瑞昱統一3B購01
077791,台光電統一3C購02
077792,建準統一43購02
077793,奇鋐統一3C購02
077794,奇鋐統一43購01
077795,欣興統一3C購02
077796,緯創統一3B購01
077797,緯創統一3C購03
077798,緯創統一42購02
077799,緯創統一42購03
077800,緯創統一42購04
077801,緯創統一43購02
077802,緯創統一43購03
077803,緯創統一45購01
077804,群創統一3B購02
077805,健策統一3C購01
077806,神達統一43購02
077807,台耀統一43購03
077808,晶心科統一43購01
077809,緯穎統一3B購03
077810,緯穎統一43購01
077811,元石油凱基38購01
077812,元石油凱基3A購01
077813,A50正2凱基37購05
077814,道瓊反凱基42購01
077815,元債2X凱基37購04
077816,元債2X凱基3C購01
077817,台塑凱基37購02
077818,光寶科凱基37購07
077819,光寶科凱基38購03
077820,聯電凱基39購07
077821,華泰凱基3B購01
077822,台積電凱基37購21
077823,智邦凱基37購03
077824,智邦凱基37購04
077825,宏碁凱基37購15
077826,英業達凱基37購24
077827,英業達凱基37購25
077828,華碩凱基37購05
077829,金像電凱基38購06
077830,技嘉凱基37購25
077831,技嘉凱基38購14
077832,台光電凱基37購06
077833,台光電凱基38購04
077834,建準凱基39購02
077835,聯發科凱基38購19
077836,聯發科凱基39購06
077837,長榮凱基37購30
077838,奇鋐凱基37購20
077839,零壹凱基37購03
077840,文曄凱基37購09
077841,文曄凱基3B購02
077842,緯創凱基37購26
077843,緯創凱基39購09
077844,緯創凱基3B購06
077845,緯創凱基42購01
077846,群創凱基37購04
077847,敦泰凱基37購06
077848,牧德凱基37購03
077849,神達凱基37購04
077850,神達凱基39購03
077851,亞翔凱基37購07
077852,矽格凱基37購02
077853,緯穎凱基38購12
077854,緯穎凱基3A購03
077855,元日2X元大37購02
077856,光寶科元大37購06
077857,華泰元大37購07
077858,台積電元大37購15
077859,台積電元大37購16
077860,台積電元大37購17
077861,旺宏元大37購04
077862,台亞元大37購01
077863,智邦元大37購01
077864,智邦元大37購02
077865,金像電元大37購04
077866,技嘉元大37購17
077867,台光電元大37購05
077868,建準元大37購08
077869,長榮元大37購55
077870,漢翔元大37購08
077871,農林元大37購01
077872,奇鋐元大37購08
077873,奇鋐元大37購09
077874,威強電元大37購02
077875,緯創元大37購23
077876,緯創元大37購24
077877,緯創元大37購25
077878,玉晶光元大37購05
077879,京鼎元大37購04
077880,群創元大37購15
077881,碩天元大37購02
077882,健策元大37購01
077883,健策元大37購02
077884,貿聯元大37購02
077885,貿聯元大37購03
077886,材料元大37購05
077887,材料元大37購06
077888,材料元大37購07
077889,正文元大37購01
077890,啟碁元大37購07
077891,穎崴元大38購02
077892,緯穎元大37購17
077893,緯穎元大37購18
077894,緯穎元大37購19
077895,嘉基元大37購02
077896,昇陽半元大37購02
077897,台虹元大37購02
077898,技嘉台新37購03
077899,材料台新37購01
077900,瑞昱康和37購01
077901,台光電第一3C購01
077902,中502X元富37購02
077903,上銀元富37購01
077904,華邦電元富37購04
077905,技嘉元富3A購06
077906,威盛元富3A購04
077907,友達元富37購05
077908,三商壽元富3A購01
077909,零壹元富3A購01
077910,華晶科元富3A購01
077911,緯創元富3A購05
077912,智易元富3A購01
077913,健策元富37購02
077914,健策元富42購01
077915,神達元富37購03
077916,訊芯元富3A購02
077917,香港2X國票38購03
077918,香港2X國票3A購01
077919,美費半國票37購01
077920,群創兆豐39購03
077921,彩晶兆豐3B購02
077922,高力兆豐39購02
077923,英業達中信37購07
077924,友達中信38購01
077925,群創中信38購02
077926,彩晶中信39購01
077927,臺股指中信39購15
077928,T50反1永豐42購01
077929,道瓊反永豐39購01
077930,元金2X永豐3B購01
077931,金像電永豐37購03
077932,技嘉永豐38購03
077933,友達永豐3A購01
077934,建準永豐3A購01
077935,聯發科永豐37購07
077936,大立光永豐38購05
077937,聯茂永豐37購01
077938,華孚永豐38購02
077939,訊芯永豐38購03
077940,高力永豐37購03
077941,亞力統一43購01
077942,台積電統一43購01
077943,英業達統一39購01
077944,英業達統一42購01
077945,技嘉統一39購04
077946,技嘉統一3C購03
077947,台光電統一3C購03
077948,欣興統一3C購03
077949,緯創統一39購05
077950,緯創統一42購05
077951,緯創統一42購06
077952,緯創統一42購07
077953,緯創統一43購04
077954,玉晶光統一43購02
077955,辛耘統一3C購02
077956,台耀統一3B購01
077957,達興統一3C購02
077958,力成統一43購01
077959,訊芯統一3B購03
077960,訊芯統一42購01
077961,訊芯統一42購02
077962,訊芯統一45購01
077963,緯穎統一42購01
077964,英業達富邦39購02
077965,技嘉富邦39購03
077966,技嘉富邦3B購02
077967,凌陽富邦38購02
077968,奇鋐富邦37購03
077969,奇鋐富邦39購02
077970,緯創富邦42購01
077971,力成富邦38購01
077972,A50正2元大38購02
077973,台塑元大37購02
077974,中砂元大37購04
077975,大亞元大37購01
077976,聯電元大37購10
077977,聯電元大37購11
077978,台積電元大37購21
077979,友訊元大37購02
077980,智邦元大37購03
077981,佳世達元大37購12
077982,英業達元大37購24
077983,英業達元大37購25
077984,英業達元大37購26
077985,金像電元大37購05
077986,友達元大37購14
077987,建準元大37購09
077988,聯發科元大37購20
077989,長榮元大37購58
07798U,臺股指中信35售02
077990,大立光元大37購27
077991,大立光元大37購28
077992,大立光元大37購29
077993,亞光元大37購01
077994,緯創元大37購26
077995,緯創元大37購27
077996,緯創元大37購28
077997,群創元大37購16
077998,群創元大37購17
077999,群創元大37購18
078000,碩天元大37購03
078001,健策元大37購03
078002,健策元大37購04
078003,健策元大37購05
078004,神達元大38購05
078005,日月光元大37購01
078006,力成元大37購08
078007,訊芯元大37購02
078008,致新元大37購01
078009,中砂凱基39購02
078010,川湖凱基37購11
078011,一詮凱基38購01
078012,晶豪科凱基37購03
078013,聯鈞凱基37購02
078014,訊芯凱基37購02
078015,晶心科凱基39購02
078016,高力凱基37購06
078017,華城國票38購05
078018,宏達電國票3A購01
078019,台驊控國票38購01
078020,零壹國票38購01
078021,緯創國票38購05
078022,辛耘國票38購03
078023,采鈺國票38購01
078024,采鈺國票39購01
078025,川湖國泰39購01
078026,英業達國泰39購04
078027,京元電國泰39購01
078028,長榮國泰39購06
078029,文曄國泰39購01
07802U,緯創凱基34售04
078030,欣興國泰39購03
078031,台耀國泰39購01
078032,緯穎國泰39購05
078033,亞力富邦38購01
078034,華城富邦38購04
078035,華城富邦39購03
078036,華通富邦38購02
078037,智邦富邦38購01
078038,建準富邦38購02
078039,晶豪科富邦38購01
078040,材料富邦37購03
078041,彩晶富邦39購01
078042,高力富邦38購01
078043,高力富邦38購02
078044,滬深2X永豐38購06
078045,華城永豐38購06
078046,華城永豐3B購02
078047,川湖永豐3C購02
078048,中華永豐39購02
078049,技嘉永豐37購06
078050,台耀永豐39購01
078051,達興永豐37購01
078052,亞翔永豐3A購02
078053,台泥兆豐42購01
078054,川湖兆豐38購02
078055,三陽兆豐42購01
078056,台積電兆豐39購03
078057,南亞科兆豐42購01
078058,欣興兆豐42購01
078059,緯創兆豐42購02
078060,明泰兆豐42購01
078061,敦泰兆豐42購01
078062,新唐兆豐42購01
078063,瑞儀兆豐42購01
078064,緯穎兆豐42購02
078065,巨大兆豐3B購01
078066,川湖元富3A購02
078067,聯電元富37購10
078068,智邦元富37購03
078069,菱生元富37購01
078070,聯發科元富3A購05
078071,聯發科元富44購04
078072,志聖元富3A購02
078073,志聖元富42購01
078074,晶豪科元富3A購01
078075,群創元富3A購02
078076,牧德元富3A購01
078077,海華元富37購03
078078,永崴控元富3A購02
078079,亞翔元富3A購03
078080,力智元富37購03
078081,來頡元富37購05
078082,台灣50中信38購02
078083,台光電中信37購01
078084,聯發科中信37購03
078085,緯創中信39購03
078086,華城統一42購01
078087,美時統一42購01
078088,川湖統一42購01
078089,佳世達統一3B購01
078090,毅嘉統一43購01
078091,建準統一3B購03
078093,建準統一3C購01
078094,聯發科統一42購01
078095,聯發科統一46購01
078096,飛宏統一43購01
078097,長榮統一42購04
078098,神基統一42購02
078099,玉晶光統一3B購02
078100,玉晶光統一3C購06
078101,玉晶光統一42購01
078102,敦泰統一3C購02
078103,台耀統一43購04
078104,台耀統一43購05
078105,和碩統一3B購01
078106,達興統一3B購01
078107,達興統一43購01
078108,彩晶統一42購01
078109,亞翔統一43購01
078110,采鈺統一43購03
078111,滬深2X元大37購08
078112,滬深2X元大37購09
078113,滬深2X元大3B購03
078114,A50正2元大39購02
078115,台塑元大37購03
078116,華城元大37購26
078117,華城元大37購27
078118,華城元大37購28
078119,川湖元大38購08
078120,正新元大37購01
078121,華通元大37購11
078122,台積電元大37購25
078123,英業達元大38購09
078124,威盛元大38購04
078125,友達元大38購05
078126,美律元大37購07
078127,聯發科元大38購12
078128,志聖元大37購04
078129,志聖元大37購05
078130,長榮元大38購08
078131,陽明元大38購05
078132,大立光元大38購11
078133,緯創元大37購29
078134,緯創元大37購30
078135,緯創元大37購31
078136,明泰元大37購04
078137,群創元大37購19
078138,群創元大37購20
078139,群創元大39購02
078140,揚明光元大37購02
078141,揚明光元大37購03
078142,健策元大37購06
078143,健策元大37購07
078144,神達元大37購13
078145,台耀元大37購04
078146,材料元大37購08
078147,材料元大37購09
078148,材料元大37購10
078149,力成元大37購09
078150,研揚元大37購03
078151,緯穎元大37購21
078152,威鋒電元大37購06
078153,采鈺元大37購11
078154,華城群益37購15
078155,中砂群益37購01
078156,英業達群益3B購02
078157,技嘉群益42購04
078158,技嘉群益42購05
078159,技嘉群益42購06
078160,長榮航群益37購04
078161,奇鋐群益3C購01
078162,文曄群益37購04
078163,緯創群益3C購05
078164,緯創群益42購03
078165,緯創群益42購04
078166,訊芯群益37購04
078167,晶心科群益38購02
078168,緯穎群益37購18
078169,緯穎群益37購19
078170,高力群益37購08
078171,川湖台新37購03
078172,華通台新37購02
078173,建準台新37購01
078174,慧洋台新37購01
078175,川湖康和37購02
078176,晶豪科康和37購01
078177,士電凱基37購02
078178,華城凱基37購15
078179,華城凱基37購16
078180,川湖凱基37購12
078181,光寶科凱基37購08
078182,華通凱基38購04
078183,台積電凱基38購13
078184,台積電凱基43購05
078185,華邦電凱基37購10
078186,智邦凱基37購05
078187,宏碁凱基37購16
078188,宏碁凱基37購17
078189,英業達凱基37購26
078190,技嘉凱基37購26
078191,微星凱基38購05
078192,威盛凱基39購07
078193,凌陽凱基37購04
078194,友達凱基37購07
078195,聯發科凱基37購15
078196,聯發科凱基39購07
078197,長榮凱基39購10
078198,陽明凱基37購21
078199,王品凱基37購03
078200,緯創凱基37購27
078201,緯創凱基39購11
078202,玉晶光凱基39購03
078203,京鼎凱基37購04
078204,群創凱基38購02
078205,敦泰凱基37購07
078206,健策凱基38購02
078207,神達凱基37購05
078208,神達凱基38購03
078209,台耀凱基39購01
078210,材料凱基39購06
078211,啟碁凱基38購03
078212,南電凱基37購08
078213,台泥兆豐3C購01
078214,建準兆豐39購02
078215,晶豪科兆豐3C購01
078216,聯詠兆豐3C購01
078217,晶心科兆豐3A購02
078218,滬深2X群益42購01
078219,A50正2群益39購03
078220,華城群益3B購02
078221,川湖群益37購13
078222,華通群益3B購02
078223,台積電群益42購02
078224,宏碁群益39購03
078225,英業達群益37購17
078226,技嘉群益37購25
078227,微星群益37購04
078228,奇鋐群益3B購01
078229,緯創群益3B購03
078230,新日興群益39購01
078231,牧德群益37購02
078232,健策群益39購02
078233,材料群益37購09
078234,訊芯群益37購05
078235,緯穎群益37購20
078236,高力群益37購09
078237,滬深2X凱基3B購01
078238,東陽凱基37購03
078239,士電凱基38購04
078240,亞力凱基37購04
078241,川湖凱基37購13
078242,華通凱基38購05
078243,鴻海凱基38購06
078244,台積電凱基37購24
078245,台積電凱基3B購04
078246,宏碁凱基37購18
078247,宏碁凱基37購19
078248,英業達凱基39購06
078249,菱生凱基37購02
078250,聯發科凱基38購20
078251,義隆凱基37購01
078252,鉅祥凱基38購01
078253,長榮凱基37購31
078254,長榮凱基39購11
078255,榮運凱基37購03
078256,陽明凱基37購22
078257,陽明凱基39購09
078258,萬海凱基37購07
078259,長榮航凱基37購12
078260,大立光凱基37購20
078261,景碩凱基39購01
078262,緯創凱基37購28
078263,緯創凱基37購29
078264,群創凱基37購06
078265,揚明光凱基38購02
078266,敦泰凱基37購08
078267,健策凱基37購05
078268,材料凱基37購14
078269,天鈺凱基37購05
078270,力成凱基37購06
078271,采鈺凱基37購07
078272,高力凱基38購02
078273,上証2X中信37購02
078274,亞力中信37購01
078275,台積電中信39購03
078276,英業達中信3A購03
078277,奇鋐中信37購02
078278,新日興中信37購03
078279,達興中信37購01
078280,一詮台新37購01
078281,群創台新37購02
078282,嘉澤台新37購02
078283,滬深2X永豐37購06
078284,滬深2X永豐38購07
078285,美債2X永豐39購01
078286,美債2X永豐3A購01
078287,美債反永豐3A購01
078288,東陽永豐37購01
078289,中砂永豐38購01
078290,川湖永豐39購04
078291,聯電永豐38購02
078292,仁寶永豐38購02
078293,台積電永豐3B購02
078294,台積電永豐3C購02
078295,佳世達永豐37購02
078296,宏碁永豐38購06
078297,英業達永豐38購06
078298,英業達永豐39購02
078299,技嘉永豐37購07
07829U,滬深2X凱基36售02
078300,台光電永豐39購02
078301,可成永豐38購01
078302,神基永豐39購03
078303,景碩永豐38購01
078304,緯創永豐37購06
078305,緯創永豐38購03
078306,牧德永豐37購02
078307,辛耘永豐38購01
078308,材料永豐39購02
078309,材料永豐3A購01
078310,材料永豐42購01
078311,力成永豐39購01
078312,樺漢永豐37購01
078313,晶心科永豐38購01
078314,亞力統一42購01
078315,川湖統一42購02
078316,川湖統一43購01
078317,川湖統一43購02
078318,華通統一42購01
078319,台積電統一3C購06
078320,飛宏統一43購02
078321,一詮統一42購01
078322,新日興統一43購03
078323,正文統一42購01
078324,和碩統一3B購02
078325,達興統一42購01
078326,力成統一3C購02
078327,晶心科統一42購02
078328,采鈺統一42購01
078329,川湖法興38購01
078330,光寶科法興37購01
078331,華通法興38購01
078332,台積電法興37購04
078333,英業達法興37購02
078334,可成法興37購01
078335,貿聯法興37購01
078336,材料法興38購01
078337,東哥法興37購01
078338,川湖國泰39購02
078339,台積電國泰39購05
078340,敦泰國泰39購01
078341,材料國泰39購03
078342,威鋒電國泰39購01
078343,東陽富邦38購01
078344,台積電富邦3B購02
078345,友達富邦39購01
078346,群創富邦39購02
078347,FBNQ2X元富37購02
078348,中502X元富37購03
078349,科技息元富37購01
078350,科技息元富3A購01
078351,川湖元富38購01
078352,華通元富37購05
078353,聯發科元富37購17
078354,飛宏元富3A購01
078355,鉅祥元富37購02
078356,一詮元富3A購02
078357,王品元富37購03
078358,材料元富37購07
078359,虹堡元富37購03
078360,上証2X國票38購03
078361,滬深2X國票38購04
078362,亞力國票37購04
078363,美時國票38購02
078364,川湖國票38購04
078365,英業達國票38購04
078366,金像電國票38購04
078367,技嘉國票37購03
078368,技嘉國票37購04
078369,技嘉國票38購03
078370,技嘉國票39購01
078371,瑞昱國票37購02
078372,瑞昱國票38購01
078373,瑞昱國票39購01
078374,建準國票38購02
078375,可成國票37購01
078376,晶豪科國票38購03
078377,奇鋐國票38購03
078378,欣興國票38購03
078379,玉晶光國票38購04
078380,牧德國票38購01
078381,神達國票3A購02
078382,台耀國票38購03
078383,材料國票38購03
078384,穎崴國票38購02
078385,緯穎國票38購03
078386,來頡國票37購01
078387,台灣50元大39購01
078388,台灣50元大39購02
078389,台灣50元大39購03
078390,台灣50元大39購04
078391,香港2X元大37購03
078392,亞力元大37購07
078393,華城元大37購30
078394,川湖元大38購09
078395,楠梓電元大37購01
078396,佳世達元大37購13
078397,佳世達元大37購14
078398,英業達元大37購27
078399,英業達元大37購28
078400,金像電元大37購07
078401,友達元大38購06
078402,聯發科元大37購21
078403,聯發科元大37購22
078404,聯發科元大37購23
078405,志聖元大37購06
078406,長榮元大38購09
078407,漢翔元大37購09
078408,台驊控元大37購04
078409,國泰金元大37購02
078410,大立光元大37購30
078411,偉訓元大37購02
078412,緯創元大37購32
078413,緯創元大37購33
078414,緯創元大37購34
078415,京鼎元大37購05
078416,群創元大37購23
078417,群創元大37購24
078418,群創元大38購03
078419,敦泰元大37購03
078420,牧德元大37購02
078421,健策元大37購08
078422,神達元大38購06
078423,材料元大37購11
078424,材料元大37購12
078425,材料元大37購13
078426,虹堡元大37購02
078427,達運元大37購07
078428,訊芯元大37購03
078429,晶心科元大38購03
078430,緯穎元大38購13
078431,臺股指元大39購14
078432,臺股指元大39購15
078433,臺股指元大39購16
078434,臺股指元大39購17
078435,臺股指元大39購18
078436,臺股指元大39購19
078437,滬深反中信37購01
078438,聯發科中信37購04
078439,緯創中信38購03
07843U,大立光國泰34售02
078440,明泰中信37購01
078441,台達電統一3C購01
078442,華通統一42購02
078443,建準統一3C購02
078444,建準統一43購03
078445,飛宏統一3C購03
078446,神基統一3C購01
078447,新日興統一42購01
078448,牧德統一42購01
078449,力成統一3C購03
078450,穎崴統一3C購05
078451,晶心科統一42購03
078452,上証2X國票3C購01
078453,香港2X國票3A購02
078454,FBNQ2X國票39購02
078455,智邦國票38購03
078456,台光電國票38購04
078457,華新科國票38購01
078458,宏達電國票39購02
078459,兆豐金國票37購01
078460,健策國票38購01
078461,訊連國票38購01
078462,力成國票38購03
078463,致新國票38購01
078464,華東國票37購01
078465,富鼎國票38購01
078466,上証2X元富3A購05
078467,滬深2X元富3A購03
078468,東陽元富37購02
078469,宏達電國泰39購02
078470,台灣50凱基39購03
078471,台灣50凱基39購04
078472,台灣50凱基39購05
078473,台灣50凱基3A購02
078474,滬深2X凱基43購01
078475,群高息凱基3A購01
078476,科技息凱基3A購01
078477,士電凱基38購05
078478,華城凱基37購17
078479,川湖凱基39購03
07847U,台灣50元大34售03
078480,光寶科凱基37購09
078481,聯電凱基38購05
078482,台達電凱基37購06
078483,華通凱基38購06
078484,楠梓電凱基37購02
078485,鴻海凱基39購07
078486,台積電凱基43購06
078487,宏碁凱基37購20
078488,金像電凱基37購08
078489,技嘉凱基37購27
07848U,台灣50元大34售04
078490,瑞昱凱基37購07
078491,友達凱基3C購02
078492,京元電凱基39購02
078493,聯發科凱基39購08
078494,宏達電凱基3C購01
078495,長榮凱基3C購03
078496,萬海凱基37購08
078497,神基凱基37購05
078498,神基凱基38購02
078499,大立光凱基38購15
07849U,台灣50元大34售05
078500,緯創凱基37購30
078501,玉晶光凱基37購06
078502,京鼎凱基37購05
078503,群創凱基38購03
078504,揚明光凱基37購02
078505,牧德凱基37購04
078506,牧德凱基38購01
078507,牧德凱基3C購01
078508,健策凱基37購06
078509,材料凱基37購15
078510,上品凱基37購01
078511,帝寶凱基37購01
078512,緯穎凱基37購24
078513,采鈺凱基38購02
078514,臺股指凱基39購24
078515,臺股指凱基39購25
078516,臺股指凱基39購26
078517,香港2X永豐37購02
078518,堤維西永豐38購01
078519,友達永豐37購03
078520,聯發科永豐37購08
078521,宏達電永豐37購01
078522,彰銀永豐3A購01
078523,大立光永豐51購01
078524,新日興永豐38購01
078525,群創永豐37購03
078526,健策永豐39購02
078527,穎崴永豐39購01
078528,台達電兆豐38購01
078529,國巨兆豐37購01
078530,大同兆豐37購01
078531,大同兆豐38購01
078532,技嘉兆豐37購02
078533,聯發科兆豐38購02
078534,奇鋐兆豐37購02
078535,奇鋐兆豐38購01
078536,樺漢兆豐42購02
078537,力智兆豐39購01
078538,亞力群益37購06
078539,鴻海群益3C購01
078540,台積電群益37購21
078541,宏碁群益37購21
078542,英業達群益37購18
078543,技嘉群益37購26
078544,技嘉群益37購27
078545,微星群益37購05
078546,聯發科群益3C購02
078547,長榮群益38購14
078548,長榮群益38購15
078549,陽明群益39購06
078550,長榮航群益39購05
078551,大立光群益37購27
078552,奇鋐群益3C購02
078553,緯創群益3C購06
078554,群創群益37購04
078555,敦泰群益37購07
078556,健策群益38購02
078557,天鈺群益37購05
078558,緯穎群益37購21
078559,采鈺群益37購07
078560,台達電法興37購01
078561,英業達法興38購01
078562,技嘉法興37購02
078563,聯發科法興37購03
078564,義隆法興37購01
078565,緯創法興37購02
078566,敦泰法興37購01
078567,上証2X富邦39購02
078568,華通富邦38購03
078569,華通富邦39購02
07856U,臺股指中信34售01
078570,台積電富邦37購03
078571,台積電富邦37購04
078572,嘉澤富邦38購02
078573,材料富邦39購01
078574,S&P正2元大37購01
078575,國企2X元大37購04
078576,國企2X元大39購01
078577,元金反元大3C購01
078578,華城元大38購03
078579,川湖元大38購10
078580,台達電元大37購11
078581,台達電元大37購12
078582,華通元大38購10
078583,台積電元大37購28
078584,台積電元大37購29
078585,台積電元大37購30
078586,宏碁元大38購05
078587,英業達元大37購29
078588,菱生元大37購02
078589,台光電元大37購06
078590,建準元大37購10
078591,建準元大37購11
078592,建準元大37購12
078593,聯發科元大37購24
078594,聯發科元大37購25
078595,聯發科元大37購26
078596,一詮元大37購04
078597,台驊控元大37購05
078598,奇鋐元大38購09
078599,景碩元大37購04
078600,緯創元大37購35
078601,緯創元大37購36
078602,緯創元大37購37
078603,明泰元大37購05
078604,玉晶光元大37購06
078605,敦泰元大37購04
078606,辛耘元大37購06
078607,神達元大37購14
078608,台耀元大37購05
078609,材料元大38購04
07860U,台灣50凱基34售03
078610,虹堡元大37購03
078611,啟碁元大37購08
078612,緯穎元大38購14
078613,致新元大37購02
078614,中鋼台新37購02
078615,光寶科台新38購01
078616,辛耘台新37購01
078617,亞翔台新37購02
078618,鴻海兆豐3C購02
078619,辛耘兆豐3C購01
07861U,台灣50凱基34售04
078620,材料兆豐3A購01
078621,技嘉康和39購01
078622,聯發科第一3A購01
078623,滬深2X永豐39購01
078624,華通永豐37購07
078625,華邦電永豐37購01
078626,金像電永豐37購04
078627,群光永豐39購01
078628,建準永豐39購01
078629,華航永豐39購01
078630,豐藝永豐37購01
078631,高力永豐39購03
078632,宏全永豐39購01
078633,亞力中信39購02
078634,建準中信39購01
078635,牧德中信39購01
078636,立積中信37購01
078637,華孚中信37購02
078638,緯穎中信37購05
078639,亞力統一43購02
078640,川湖統一42購03
078641,晶豪科統一42購01
078642,文曄統一43購02
078643,欣興統一3C購04
078644,新日興統一3C購02
078645,新日興統一42購02
078646,新日興統一43購04
078647,敦泰統一42購01
078648,亞翔統一42購02
078649,華孚統一42購01
078650,S&P正2凱基39購02
078651,國企2X凱基3C購01
078652,中鴻凱基37購02
078653,中鴻凱基39購01
078654,川湖凱基37購14
078655,川湖凱基39購04
078656,華通凱基39購04
078657,台積電凱基3C購06
078658,旺宏凱基37購04
078659,宏碁凱基39購05
078660,英業達凱基3A購04
078661,致茂凱基37購01
078662,建準凱基37購08
078663,建準凱基37購09
078664,聯發科凱基39購09
078665,鉅祥凱基3C購01
078666,中工凱基39購03
078667,冠德凱基37購01
078668,長榮凱基37購32
078669,長榮凱基39購12
078670,長榮航凱基37購13
078671,晶豪科凱基37購04
078672,大立光凱基37購21
078673,聯發科統一36購01
078674,大立光凱基3A購03
078675,緯創凱基37購31
078676,群創凱基37購08
078677,群創凱基39購04
078678,揚明光凱基37購03
078679,晶相光凱基39購01
078680,嘉澤凱基37購05
078681,大聯大凱基39購01
078682,材料凱基39購07
078683,致伸凱基37購02
078684,立積凱基39購02
078685,瀚宇博凱基37購02
078686,彩晶凱基3A購01
078687,樺漢凱基37購03
078688,緯穎凱基37購25
078689,采鈺凱基39購03
078690,華東凱基37購02
078691,振樺電凱基39購01
078692,高力凱基37購07
078693,臺股指凱基37購28
078694,臺股指凱基37購29
078695,臺股指凱基3A購42
078696,台達電台新37購01
078697,華通台新37購03
078698,智邦台新37購03
078699,大同台新37購01
078700,建準富邦39購01
078701,立積富邦39購01
078702,穎崴富邦39購01
078703,臺股指富邦44購01
078704,滬深2X群益39購05
078705,FBNQ2X群益37購03
078706,士電群益3A購01
078707,美時群益39購02
078708,川湖群益42購01
078709,長榮鋼群益37購01
078710,光寶科群益39購02
078711,聯電群益37購08
078712,台達電群益37購06
078713,鴻海群益3C購02
078714,宏碁群益37購22
078715,金像電群益3C購01
078716,技嘉群益37購28
078717,瑞昱群益37購04
078718,台光電群益37購07
078719,友達群益37購05
078720,建準群益39購03
078721,義隆群益37購04
078722,鉅祥群益37購02
078723,長榮航群益39購06
078724,富邦金群益37購01
078725,大立光群益37購28
078726,奇鋐群益37購19
078727,欣興群益39購02
078728,緯創群益39購03
078729,緯創群益42購05
078730,群創群益37購05
078731,群創群益39購07
078732,神達群益37購09
078733,材料群益37購10
078734,立積群益39購02
078735,緯穎群益37購22
078736,緯穎群益42購03
078737,采鈺群益37購08
078738,采鈺群益39購01
078739,華城法興39購01
078740,中華法興37購01
